country_code,country_name,sector_code,sector_name,year,ai_any_pct,ai_any_flag,ai_ge2_pct,ai_ge2_flag,ai_ge3_pct,ai_ge3_flag,ai_workflow_pct,ai_workflow_flag,ai_production_pct,ai_production_flag,ai_logistics_pct,ai_logistics_flag,ai_marketing_pct,ai_marketing_flag,ai_security_pct,ai_security_flag,value_added_meur_ge10,persons_employed_ge10,av_size_groups_available,emp_size_groups_available,labour_productivity_keur,missing_ai_measures,ai_any_break,core_complete,balanced_entity,gva_current_meur_na,gva_current_meur_na_status,gva_volume_2020_meur_na,gva_volume_2020_meur_na_status,na_deflator_cp_over_clv20,na_deflator_base,na_deflator_norm_2021,value_added_real_2021_meur_ge10,labour_productivity_real_2021_keur,real_productivity_available
SI,Slovenia,J,Information and communication,2023,32.48,,19.44,,11.62,,7.38,,5.8,,1.99,,7.65,,20.43,,1618.38,21155.0,4,4,76.50106357835027,0,No,Yes,Yes,2483.1,,2402.6,,1.0335053691833846,0.9946850393700788,1.0390277608255678,1557.5907218437585,73.6275453483223,Yes
SI,Slovenia,J,Information and communication,2024,52.94,,41.7,,25.26,,21.35,,17.48,,5.25,,27.42,,40.19,,1739.0500000000002,21364.0,4,4,81.4009548773638,0,No,Yes,Yes,2644.5,,2533.5,,1.043812907045589,0.9946850393700788,1.0493903755772,1657.2002569048377,77.56975551885593,Yes
SI,Slovenia,L,Real estate activities,2021,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,1791.0,2,4,,2,No,No,No,3268.9,,3145.4,,1.0392636866535259,1.0392636866535259,1.0,,,No
SI,Slovenia,L,Real estate activities,2023,10.39,,7.38,,0.0,,0.0,,0.0,,0.0,,,,,,92.65,1739.0,4,4,53.27774583093732,2,No,Yes,No,4100.8,,3250.6,,1.26155171352981,1.0392636866535259,1.2138899200760696,76.3248779544969,43.8900965810793,Yes
SI,Slovenia,L,Real estate activities,2024,8.17,,,,0.0,,0.0,,0.0,,0.0,,4.71,,8.17,,,,2,2,,1,No,No,No,4238.1,,3221.9,,1.3154039541885223,1.0392636866535259,1.2657076073004918,,,No
SI,Slovenia,M,"Professional, scientific and technical activities",2021,18.59,,7.87,,3.4,,2.42,,4.32,,0.76,,5.13,,16.69,,1021.86,18909.0,4,4,54.040932889100425,0,No,Yes,Yes,3215.7,,3084.5,,1.0425352569298103,1.0425352569298103,1.0,1021.86,54.040932889100425,Yes
SI,Slovenia,M,"Professional, scientific and technical activities",2023,22.24,,10.18,,8.15,,5.25,,6.2,,0.0,,3.63,,14.59,,1287.71,21815.0,4,4,59.02865001146,0,No,Yes,Yes,3974.1,,3427.4,,1.159508665460699,1.0425352569298103,1.1122009138332327,1157.8034004322747,53.0737291053071,Yes
SI,Slovenia,M,"Professional, scientific and technical activities",2024,30.37,,18.25,,5.25,,4.11,,6.06,,0.99,,9.18,,15.72,,1268.97,21042.0,4,4,60.30652979754776,0,No,Yes,Yes,4226.1,,3492.0,,1.2102233676975946,1.0425352569298103,1.1608464650506052,1093.141977173253,51.95047890757784,Yes
SI,Slovenia,N,Administrative and support service activities,2021,9.02,,1.56,,0.0,,0.0,,0.0,,1.56,,1.96,,5.1,,692.15,26829.0,4,4,25.798576167579856,0,No,Yes,No,1219.0,,1175.0,,1.0374468085106383,1.0374468085106383,1.0,692.15,25.798576167579856,Yes
SI,Slovenia,N,Administrative and support service activities,2023,3.22,,,,,,0.0,,,,,,2.27,,2.59,,,26438.0,3,4,,4,No,No,No,1638.9,,1408.3,,1.1637435205566997,1.0374468085106383,1.121738012021429,,,No
SI,Slovenia,N,Administrative and support service activities,2024,7.65,,3.66,,2.84,,0.64,,0.56,,0.0,,3.8,,2.02,,799.1,24432.0,4,4,32.707105435494434,0,No,Yes,No,1677.6,,1388.5,,1.2082102988836874,1.0374468085106383,1.1645997548714788,686.1584820513601,28.084417241787826,Yes
SK,Slovakia,C,Manufacturing,2021,5.4,,2.07,,0.72,,2.02,,2.12,,0.92,,1.39,,0.86,,17087.47,387404.0,4,4,44.1076240823533,0,No,Yes,Yes,16941.9,,15695.6,,1.0794044190728613,1.0794044190728613,1.0,17087.47,44.1076240823533,Yes
SK,Slovakia,C,Manufacturing,2023,6.07,,3.0,,1.36,,2.14,,1.56,,0.94,,1.25,,0.85,,17145.5,381216.0,4,4,44.97581423654831,0,No,Yes,Yes,20812.5,,15693.0,,1.3262282546358248,1.0794044190728613,1.2286666898908651,13954.557522449744,36.605382571690974,Yes
SK,Slovakia,C,Manufacturing,2024,8.08,,4.23,,2.41,,2.77,,1.55,,0.88,,1.49,,1.35,,18182.06,368236.0,4,4,49.37610662727163,0,No,Yes,Yes,21260.2,,15988.9,,1.3296849689472072,1.0794044190728613,1.2318691173131575,14759.733598693569,40.08226680360846,Yes
SK,Slovakia,F,Construction,2021,2.12,,0.0,,0.0,,0.0,,1.02,,0.0,,1.02,,0.0,,1232.55,44726.0,4,4,27.557796360059022,0,No,Yes,Yes,7937.5,,7775.5,,1.020834673011382,1.020834673011382,1.0,1232.55,27.557796360059022,Yes
SK,Slovakia,F,Construction,2023,4.08,,3.09,,0.0,,1.03,,0.15,,0.0,,0.0,,0.15,,1573.66,45116.0,4,4,34.88030853799096,0,No,Yes,Yes,9692.8,,7170.3,,1.3517983905833786,1.020834673011382,1.3242089305172988,1188.3774257475018,26.34048731597442,Yes
SK,Slovakia,F,Construction,2024,6.31,,3.08,,2.06,,0.0,,0.07,,0.0,,1.05,,0.07,,1653.19,42871.0,4,4,38.56196496466143,0,No,Yes,Yes,10099.4,,7039.4,,1.4346961388754724,1.020834673011382,1.4054147814584232,1176.3004216338584,27.43813817344728,Yes
SK,Slovakia,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,2021,4.88,,1.09,,0.03,,1.19,,0.64,,0.03,,2.39,,1.17,,6164.71,174001.0,4,4,35.42916420020575,0,No,Yes,Yes,9632.4,,9221.5,,1.0445589112400369,1.0445589112400369,1.0,6164.71,35.42916420020575,Yes
SK,Slovakia,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,2023,6.96,,3.38,,1.46,,2.2,,0.99,,0.6,,1.59,,2.22,,7548.56,175966.0,4,4,42.89783253583079,0,No,Yes,Yes,13525.6,,10670.9,,1.2675219522252108,1.0445589112400369,1.21345185856534,6220.732983115323,35.35190311262018,Yes
SK,Slovakia,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,2024,11.65,,6.86,,4.78,,5.01,,2.57,,0.42,,5.29,,2.31,,7557.57,175744.0,4,4,43.00328887472688,0,No,Yes,Yes,13656.2,,11000.6,,1.2414050142719488,1.0445589112400369,1.1884490198817301,6359.1873724226725,36.18437825713921,Yes
SK,Slovakia,H,Transportation and storage,2021,6.23,,1.96,,1.79,,1.79,,0.09,,0.89,,2.95,,0.17,,2913.67,86523.0,4,4,33.675092172023625,0,No,Yes,Yes,5632.8,,5327.0,,1.0574056692322134,1.0574056692322134,1.0,2913.67,33.675092172023625,Yes
SK,Slovakia,H,Transportation and storage,2023,3.32,,1.45,,0.77,,1.45,,0.09,,0.68,,0.68,,0.68,,3153.81,80886.0,4,4,38.99080186929753,0,No,Yes,Yes,6335.1,,6310.4,,1.003914173427992,1.0574056692322134,0.9494125127558075,3321.8542600050732,41.0683463146289,Yes
SK,Slovakia,H,Transportation and storage,2024,8.22,,3.79,,2.29,,3.79,,0.75,,1.01,,2.98,,2.78,,3098.11,78023.0,4,4,39.70765030824244,0,No,Yes,Yes,6367.2,,6009.8,,1.0594695330959432,1.0574056692322134,1.0019518184210496,3092.0748313848394,39.63029916030964,Yes
SK,Slovakia,I,Accommodation and food service activities,2021,1.25,,0.83,,0.42,,0.0,,0.42,,0.0,,0.83,,0.0,,301.99,24145.0,4,4,12.50735141851315,0,No,Yes,Yes,1349.2,,1349.8,,0.9995554897021781,0.9995554897021781,1.0,301.99,12.50735141851315,Yes
SK,Slovakia,I,Accommodation and food service activities,2023,2.31,,0.39,,0.39,,0.0,,0.39,,0.0,,0.77,,0.0,,664.4,29280.0,4,4,22.69125683060109,0,No,Yes,Yes,2209.5,,2191.4,,1.008259560098567,0.9995554897021781,1.0087079411659101,658.664389250328,22.495368485325407,Yes
SK,Slovakia,I,Accommodation and food service activities,2024,3.77,,0.0,,0.0,,1.31,,0.39,,0.39,,0.39,,0.39,,731.84,30497.0,4,4,23.997114470275765,0,No,Yes,Yes,2709.3,,2658.8,,1.0189935309162028,0.9995554897021781,1.0194466854659727,717.8796208116443,23.53935209403037,Yes
SK,Slovakia,J,Information and communication,2021,18.19,,11.4,,6.07,,10.73,,1.82,,0.67,,2.99,,4.59,,3114.65,46764.0,4,4,66.60358395346849,0,No,Yes,Yes,4650.2,,4423.2,,1.0513203110869958,1.0513203110869958,1.0,3114.65,66.60358395346849,Yes
SK,Slovakia,J,Information and communication,2023,21.62,,16.42,,9.14,,8.71,,2.35,,0.92,,9.77,,5.7,,3729.33,48994.0,4,4,76.11809609339919,0,No,Yes,Yes,5800.2,,4710.5,,1.2313342532639846,1.0513203110869958,1.171226542737357,3184.123535387029,64.9900709349518,Yes
SK,Slovakia,J,Information and communication,2024,29.19,,20.19,,13.25,,14.24,,8.68,,2.09,,10.85,,7.36,,3906.93,48716.0,4,4,80.19808687084327,0,No,Yes,Yes,6044.4,,4642.8,,1.3018867924528301,1.0513203110869958,1.2383350523369658,3154.986199112191,64.76283354775005,Yes
SK,Slovakia,L,Real estate activities,2021,0.76,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,2,2,,0,No,No,No,10027.6,,9393.0,,1.0675609496433516,1.0675609496433516,1.0,,,No
SK,Slovakia,L,Real estate activities,2023,6.47,,3.88,,2.59,,3.88,,0.0,,0.0,,1.29,,1.29,,,,2,2,,0,No,No,No,11611.0,,9309.0,,1.2472875711676872,1.0675609496433516,1.1683525625252387,,,No
SK,Slovakia,L,Real estate activities,2024,3.68,,1.14,,1.14,,2.28,,1.14,,0.0,,2.28,,0.0,,,,2,2,,0,No,No,No,12478.2,,9618.9,,1.297258522284253,1.0675609496433516,1.2151610853859336,,,No
SK,Slovakia,M,"Professional, scientific and technical activities",2021,3.67,,2.81,,0.87,,1.78,,0.09,,0.49,,0.57,,0.68,,1871.57,47160.0,4,4,39.68553859202714,0,No,Yes,Yes,5553.5,,6381.7,,0.8702226679411442,0.8702226679411442,1.0,1871.57,39.68553859202714,Yes
SK,Slovakia,M,"Professional, scientific and technical activities",2023,12.22,,7.37,,6.33,,6.48,,2.28,,1.02,,4.61,,4.55,,2102.42,46872.0,4,4,44.85449735449736,0,No,Yes,Yes,6648.2,,6737.0,,0.9868190589283063,0.8702226679411442,1.1339845481881285,1854.011153290607,39.55476944211058,Yes
SK,Slovakia,M,"Professional, scientific and technical activities",2024,17.12,,11.2,,6.67,,9.47,,2.97,,1.28,,4.85,,6.25,,2330.06,45970.0,4,4,50.68653469654122,0,No,Yes,Yes,6679.8,,6616.1,,1.0096280285969075,0.8702226679411442,1.1601950463846016,2008.3347254937264,43.68794269074889,Yes
SK,Slovakia,N,Administrative and support service activities,2021,8.6,,3.44,,1.63,,0.69,,0.61,,0.0,,1.89,,2.39,,1424.66,60989.0,4,4,23.359294298971943,0,No,Yes,Yes,3069.2,,2931.3,,1.0470439736635622,1.0470439736635622,1.0,1424.66,23.359294298971943,Yes
SK,Slovakia,N,Administrative and support service activities,2023,10.16,,7.22,,2.57,,4.94,,2.56,,0.0,,2.67,,4.83,,1839.36,63812.0,4,4,28.82467247539648,0,No,Yes,Yes,4045.6,,4174.6,,0.969098835816605,1.0470439736635622,0.9255569586306577,1987.3007088848371,31.14305630421923,Yes
SK,Slovakia,N,Administrative and support service activities,2024,18.37,,10.48,,2.27,,2.65,,0.9,,0.0,,6.5,,1.46,,2027.61,65903.0,4,4,30.766581187502847,0,No,Yes,Yes,4391.1,,4494.1,,0.9770810618366302,1.0470439736635622,0.933180541040569,2172.7949853509126,32.969591450327194,Yes
FI,Finland,C,Manufacturing,2021,16.25,,7.99,,2.97,,9.57,,6.6,,2.53,,2.24,,2.95,,30218.29,289561.0,4,4,104.35897790102948,0,No,Yes,Yes,37166.0,,34080.2,,1.0905452432790887,1.0905452432790887,1.0,30218.29,104.35897790102948,Yes
FI,Finland,C,Manufacturing,2023,12.98,,7.13,,3.62,,8.0,,5.83,,1.94,,3.17,,3.16,,28632.09,299164.0,4,4,95.70700351646587,0,No,Yes,Yes,39433.0,,30555.2,,1.2905495627585484,1.0905452432790887,1.1833984611936683,24194.80076991095,80.87470674917753,Yes
FI,Finland,C,Manufacturing,2024,20.75,,15.08,,8.95,,6.94,,5.73,,1.63,,7.17,,3.93,,30153.28,296493.0,4,4,101.69980404259124,0,No,Yes,Yes,39210.0,,32110.6,,1.221092100427896,1.0905452432790887,1.1197078781951995,26929.59528748029,90.82708626335291,Yes
FI,Finland,F,Construction,2021,9.39,,1.65,,1.27,,3.5,,1.52,,1.1,,2.53,,0.54,,8101.4,112821.0,4,4,71.80755355829146,0,No,Yes,Yes,14924.0,,15352.4,,0.9720955681196426,0.9720955681196426,1.0,8101.4,71.80755355829146,Yes
FI,Finland,F,Construction,2023,5.18,,1.57,,0.57,,2.19,,0.26,,0.15,,1.55,,0.46,,7943.95,109297.0,4,4,72.68223281517334,0,No,Yes,Yes,14921.0,,13585.9,,1.0982710015530808,0.9720955681196426,1.1297973548809646,7031.305185554249,64.33209681468155,Yes
FI,Finland,F,Construction,2024,11.26,,8.23,,4.67,,5.74,,2.33,,0.82,,2.0,,3.77,,7800.91,101730.0,4,4,76.68249287329205,0,No,Yes,Yes,13900.0,,12795.2,,1.0863448793297485,0.9720955681196426,1.1175288880609777,6980.499639284802,68.61790660852061,Yes
FI,Finland,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,2021,13.32,,5.37,,3.0,,6.97,,1.74,,2.03,,4.43,,2.32,,12791.56,209509.0,4,4,61.05494274708963,0,No,Yes,Yes,19070.0,,18831.9,,1.0126434401202216,1.0126434401202216,1.0,12791.56,61.05494274708963,Yes
FI,Finland,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,2023,10.79,,5.02,,2.93,,5.75,,2.49,,1.66,,3.71,,2.16,,13266.24,220157.0,4,4,60.25808854590134,0,No,Yes,Yes,20439.0,,16602.1,,1.2311093174959795,1.0126434401202216,1.2157382043079463,10912.086132517115,49.56502011072605,Yes
FI,Finland,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,2024,21.65,,12.66,,7.57,,6.92,,3.27,,2.84,,10.67,,5.27,,12927.9,219610.0,4,4,58.86753790810983,0,No,Yes,Yes,20280.0,,16350.6,,1.2403214560933544,1.0126434401202216,1.2248353240170131,10554.806631148751,48.06159387618393,Yes
FI,Finland,H,Transportation and storage,2021,5.7,,2.92,,2.27,,4.01,,0.8,,2.49,,1.98,,0.66,,4839.54,90260.0,4,4,53.617770884112566,0,No,Yes,Yes,8250.0,,8082.9,,1.0206732732063988,1.0206732732063988,1.0,4839.54,53.617770884112566,Yes
FI,Finland,H,Transportation and storage,2023,8.37,,5.74,,1.22,,4.8,,2.11,,2.11,,1.46,,4.01,,6537.18,97441.0,4,4,67.08859720240966,0,No,Yes,Yes,10126.0,,7990.8,,1.2672072883816388,1.0206732732063988,1.2415405807587814,5265.377629464781,54.036572176648235,Yes
FI,Finland,H,Transportation and storage,2024,6.95,,3.72,,1.85,,4.3,,2.03,,2.19,,1.0,,1.16,,6192.14,97925.0,4,4,63.23349502170028,0,No,Yes,Yes,10025.0,,7938.1,,1.2628966629294163,1.0206732732063988,1.2373172650657185,5004.488480705967,51.1053202012353,Yes
FI,Finland,I,Accommodation and food service activities,2021,4.92,,2.25,,,,0.9,,,,0.0,,2.73,,,,1133.2,38877.0,4,4,29.148339635259923,3,No,Yes,Yes,2562.0,,2525.8,,1.0143320928022803,1.0143320928022803,1.0,1133.2,29.148339635259923,Yes
FI,Finland,I,Accommodation and food service activities,2023,2.46,,0.74,,0.0,,1.16,,,,0.0,,1.38,,,,1961.45,53913.0,4,4,36.38176321109936,2,No,Yes,Yes,4112.0,,3705.2,,1.1097916441757532,1.0143320928022803,1.0941107474079304,1792.7344235004477,33.25235886521706,Yes
FI,Finland,I,Accommodation and food service activities,2024,10.83,,4.45,,3.14,,2.61,,0.0,,0.31,,7.65,,1.45,,2063.23,53977.0,4,4,38.22424365933638,0,No,Yes,Yes,4313.0,,3660.3,,1.1783187170450509,1.0143320928022803,1.161669561089926,1776.0902662063324,32.90457539704564,Yes
FI,Finland,J,Information and communication,2021,40.64,,25.5,,14.38,,25.63,,9.33,,2.09,,16.23,,10.9,,10285.16,91523.0,4,4,112.37787222883864,0,No,Yes,Yes,13796.0,,13993.5,,0.9858863043555937,0.9858863043555937,1.0,10285.16,112.37787222883864,Yes
FI,Finland,J,Information and communication,2023,48.19,,38.15,,27.42,,23.55,,11.95,,4.33,,15.69,,14.05,,10851.13,97794.0,4,4,110.95905679285028,0,No,Yes,Yes,15062.0,,14988.5,,1.0049037595489876,0.9858863043555937,1.0192897042076514,10645.77612744079,108.85919511872702,Yes
FI,Finland,J,Information and communication,2024,66.43,,56.75,,41.4,,33.91,,16.91,,2.98,,27.72,,18.11,,11106.8,95913.0,4,4,115.80077778820387,0,No,Yes,Yes,15885.0,,15551.4,,1.021451444885991,0.9858863043555937,1.0360742819666653,10720.08078312415,111.76879863130283,Yes
FI,Finland,L,Real estate activities,2021,18.67,,6.79,,2.49,,13.35,,5.0,,1.61,,11.42,,3.92,,1671.19,14004.0,4,4,119.33661810911168,0,No,Yes,Yes,28221.0,,28210.3,,1.0003792940876206,1.0003792940876206,1.0,1671.19,119.33661810911168,Yes
FI,Finland,L,Real estate activities,2023,18.8,,10.44,,2.59,,11.32,,4.52,,,,4.51,,7.48,,1820.51,14147.0,4,4,128.685233618435,1,No,Yes,Yes,29943.0,,29957.6,,0.9995126445376132,1.0003792940876206,0.9991336790404106,1822.0885134694456,128.7968129970627,Yes
FI,Finland,L,Real estate activities,2024,32.85,,17.86,,9.03,,12.1,,4.66,,1.73,,15.0,,5.38,,2007.76,13758.0,4,4,145.93400203517956,0,No,Yes,Yes,30438.0,,29768.4,,1.0224936509856088,1.0003792940876206,1.022105972233419,1964.3364333473307,142.7777608189658,Yes
FI,Finland,M,"Professional, scientific and technical activities",2021,29.63,,20.98,,11.58,,17.62,,7.28,,,,8.94,,3.82,,6221.8,85620.0,4,4,72.66760102779725,1,No,Yes,Yes,11745.0,,11657.5,,1.0075058974908857,1.0075058974908857,1.0,6221.8,72.66760102779725,Yes
FI,Finland,M,"Professional, scientific and technical activities",2023,31.54,,19.62,,11.38,,17.23,,3.1,,,,4.58,,7.63,,6886.55,92736.0,4,4,74.25972653554176,1,No,Yes,Yes,12609.0,,12162.8,,1.0366856315979873,1.0075058974908857,1.0289623457091135,6692.713323007079,72.16952772393763,Yes
FI,Finland,M,"Professional, scientific and technical activities",2024,48.46,,31.57,,22.86,,21.24,,13.18,,2.18,,18.53,,6.85,,6911.629999999999,89941.0,4,4,76.84626588541376,0,No,Yes,Yes,12880.0,,11935.7,,1.0791155943932906,1.0075058974908857,1.0710762061847412,6452.9768844551,71.74677715897198,Yes
FI,Finland,N,Administrative and support service activities,2021,17.28,,11.43,,6.63,,7.48,,1.31,,,,6.13,,5.05,,5582.9400000000005,153948.0,4,4,36.265102502143584,1,No,Yes,Yes,7788.0,,7600.9,,1.0246155060584932,1.0246155060584932,1.0,5582.9400000000005,36.265102502143584,Yes
FI,Finland,N,Administrative and support service activities,2023,14.76,,10.53,,4.52,,12.32,,1.6,,0.48,,4.15,,7.45,,5847.59,156977.0,4,4,37.251253368327845,0,No,Yes,Yes,8599.0,,8092.2,,1.0626282098811202,1.0246155060584932,1.0370994813155374,5638.407988192669,35.91868864988291,Yes
FI,Finland,N,Administrative and support service activities,2024,24.78,,19.93,,9.02,,14.43,,8.7,,1.6,,7.12,,8.08,,6332.26,146459.0,4,4,43.23571784595006,0,No,Yes,Yes,9123.0,,8404.0,,1.0855544978581628,1.0246155060584932,1.0594749849473688,5976.790476383513,40.80862546093797,Yes
SE,Sweden,C,Manufacturing,2021,8.87,,3.53,,1.52,,4.27,,3.25,,0.95,,1.72,,3.17,,66952.71,602801.0,4,4,111.06934129173642,0,No,Yes,Yes,68875.9,,68915.0,,0.9994326344047013,0.9994326344047013,1.0,66952.71,111.06934129173642,Yes
SE,Sweden,C,Manufacturing,2023,7.47,b,3.43,b,1.8,b,3.67,b,2.59,b,1.11,b,0.57,b,2.1,b,68608.87000000001,559887.0,4,4,122.54056622139828,0,Yes,Yes,Yes,71682.3,,67395.9,,1.0636003080306073,0.9994326344047013,1.0642041008237906,64469.65384449329,115.14761700931312,Yes
SE,Sweden,C,Manufacturing,2024,19.49,,10.33,,3.62,,6.38,,3.9,,1.51,,3.93,,3.04,,68970.12000000001,561081.0,4,4,122.92364204098875,0,No,Yes,Yes,72569.9,,67387.0,,1.0769124608604033,0.9994326344047013,1.0775238107987657,64007.97765097426,114.07974543956088,Yes
SE,Sweden,F,Construction,2021,2.32,,1.22,,0.23,,0.92,,0.17,,0.12,,0.47,,0.83,,21602.43,311612.0,4,4,69.32476926434155,0,No,Yes,Yes,31335.7,,28659.1,,1.0933944192246094,1.0933944192246094,1.0,21602.43,69.32476926434155,Yes
SE,Sweden,F,Construction,2023,2.78,b,0.23,b,0.06,b,0.21,b,0.07,b,0.02,b,0.08,b,0.18,b,20696.83,275899.0,4,4,75.01596598755341,0,Yes,Yes,Yes,30856.3,,29424.4,,1.0486636940770244,1.0933944192246094,0.9590900370798433,21579.652795702026,78.21577024817786,Yes
SE,Sweden,F,Construction,2024,13.15,,4.06,,3.07,,1.18,,0.12,,0.04,,4.43,,0.39,,20141.15,259236.0,4,4,77.69426314246478,0,No,Yes,Yes,31029.2,,28615.1,,1.084364548787179,1.0933944192246094,0.9917414335772501,20308.87216978531,78.34124955556061,Yes
SE,Sweden,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,2021,11.84,,6.57,,2.35,,4.46,,2.05,,1.81,,4.08,,3.55,,43373.26,557419.0,4,4,77.81087476386703,0,No,Yes,Yes,53716.3,,50828.3,,1.0568187407408864,1.0568187407408864,1.0,43373.26,77.81087476386703,Yes
SE,Sweden,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,2023,10.79,b,6.0,b,3.13,b,4.83,b,2.98,b,2.41,b,4.53,b,3.12,b,38641.49,525584.0,4,4,73.52105467441932,0,Yes,Yes,Yes,48726.7,,44097.6,,1.1049739668371974,1.0568187407408864,1.0455662113472284,36957.477757635104,70.31697646358167,Yes
SE,Sweden,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,2024,22.47,,11.98,,7.69,,7.68,,2.56,,1.79,,14.41,,3.12,,39056.71,513233.0,4,4,76.09937396854839,0,No,Yes,Yes,50777.8,,44887.9,,1.1312135341595397,1.0568187407408864,1.0703950361123409,36488.126983336355,71.09466262562297,Yes
SE,Sweden,H,Transportation and storage,2021,3.71,,3.22,,1.66,,1.98,,3.02,,2.89,,2.52,,2.81,,13708.25,232176.0,4,4,59.042493625525466,0,No,Yes,Yes,22795.9,,20944.4,,1.0884007180917095,1.0884007180917095,1.0,13708.25,59.042493625525466,Yes
SE,Sweden,H,Transportation and storage,2023,4.74,b,1.07,b,0.68,b,2.05,b,0.65,b,1.4,b,0.3,b,0.69,b,13865.19,215061.0,4,4,64.47096405205964,0,Yes,Yes,Yes,24339.6,,23218.6,,1.0482802580689619,1.0884007180917095,0.9631381536635784,14395.847519132833,66.93843848551262,Yes
SE,Sweden,H,Transportation and storage,2024,15.54,,10.07,,5.01,,4.05,,0.46,,2.39,,4.28,,2.71,,14325.62,213754.0,4,4,67.01919028415841,0,No,Yes,Yes,24935.1,,22195.3,,1.1234405482241736,1.0884007180917095,1.032193868995143,13878.807489862555,64.9288784764849,Yes
SE,Sweden,I,Accommodation and food service activities,2021,4.2,,1.7,,0.9,,1.16,,0.0,,1.0,,2.36,,0.83,,4809.139999999999,138508.0,4,4,34.72102694429202,0,No,Yes,Yes,5995.4,,5783.4,,1.0366566379638276,1.0366566379638276,1.0,4809.139999999999,34.72102694429202,Yes
SE,Sweden,I,Accommodation and food service activities,2023,3.18,b,1.19,b,0.96,b,1.39,b,1.16,b,0.0,b,1.37,b,0.0,b,6413.76,184121.0,4,4,34.83448384486289,0,Yes,Yes,Yes,8165.1,,8411.1,,0.9707529336234262,1.0366566379638276,0.9364266798408317,6849.185460083403,37.19937139209217,Yes
SE,Sweden,I,Accommodation and food service activities,2024,10.47,,4.87,,2.72,,3.42,,2.43,,0.34,,5.79,,0.0,,6701.69,184969.0,4,4,36.2314225626997,0,No,Yes,Yes,8702.8,,8314.3,,1.0467267238372442,1.0366566379638276,1.0097140031758212,6637.216062094205,35.88285638184888,Yes
SE,Sweden,J,Information and communication,2021,30.81,,16.09,,10.93,,14.83,,4.61,,1.45,,11.38,,10.8,,27633.07,220000.0,4,4,125.60486363636365,0,No,Yes,Yes,38970.0,,37693.6,,1.0338625124689602,1.0338625124689602,1.0,27633.07,125.60486363636365,Yes
SE,Sweden,J,Information and communication,2023,36.85,b,26.47,b,19.24,b,20.87,b,16.63,b,1.19,b,11.49,b,12.43,b,23844.71,209547.0,4,4,113.79170305468465,0,Yes,Yes,Yes,34986.7,,35342.0,,0.9899468055005375,1.0338625124689602,0.9575226817504506,24902.50148060138,118.83969458212898,Yes
SE,Sweden,J,Information and communication,2024,67.56,,53.53,,34.79,,28.3,,23.13,,2.87,,28.62,,16.49,,30805.48,202221.0,4,4,152.33571191913796,0,No,Yes,Yes,37187.3,,36376.1,,1.0223003565527917,1.0338625124689602,0.9888165440020096,31153.88813714811,154.0586197138186,Yes
SE,Sweden,L,Real estate activities,2021,9.6,,2.73,,0.5,,6.32,,1.01,,0.56,,0.0,,2.31,,14052.7,63114.0,4,4,222.65582913458184,0,No,Yes,Yes,39473.9,,38862.7,,1.0157271625491797,1.0157271625491797,1.0,14052.7,222.65582913458184,Yes
SE,Sweden,L,Real estate activities,2023,17.75,b,6.28,b,1.95,b,5.42,b,2.39,b,0.0,b,2.04,b,2.87,b,14954.72,62549.0,4,4,239.0880749492398,0,Yes,Yes,Yes,41553.7,,41999.7,,0.9893808765300705,1.0157271625491797,0.9740616506178807,15352.950185969961,245.4547664386315,Yes
SE,Sweden,L,Real estate activities,2024,28.97,,11.76,,4.34,,8.66,,4.67,,0.0,,4.49,,4.01,,16415.46,60569.0,4,4,271.0208192309597,0,No,Yes,Yes,44654.9,,42741.8,,1.0447594626337684,1.0157271625491797,1.028582774149434,15959.298962180692,263.4895567399279,Yes
